Date;open;high;low;close;volume;
12/12/2023;412387000000000,00;420483000000000,00;406676000000000,00;414502000000000,00;24779520131.83;
11/12/2023;437920000000000,00;438084000000000,00;402346000000000,00;41243800000000,00;40632672038.1;
10/12/2023;437284000000000,00;440346000000000,00;435933000000000,00;437797000000000,00;13000481418.42;
09/12/2023;441800000000000,00;443613000000000,00;436276000000000,00;437260000000000,00;17368210171.26;
08/12/2023;432931000000000,00;447055000000000,00;431253000000000,00;441666000000000,00;24421116686.73;
07/12/2023;437691000000000,00;440426000000000,00;42880700000000,00;43292700000000,00;27635760670.97;
06/12/2023;440800000000000,00;442658000000000,00;434781000000000,00;437464000000000,00;29909761585.63;
05/12/2023;41986300000000,00;444087000000000,00;414211000000000,00;440806000000000,00;36312154534.7;
04/12/2023;399786000000000,00;423717000000000,00;399786000000000,00;41980100000000,00;39856129826.57;
03/12/2023;394722000000000,00;401356000000000,00;392982000000000,00;399784000000000,00;15769696321.58;
02/12/2023;386893000000000,00;396789000000000,00;386526000000000,00;394763000000000,00;15534035611.94;
01/12/2023;377180000000000,00;389541000000000,00;376294000000000,00;386887000000000,00;23512784001.94;
30/11/2023;378611000000000,00;38141800000000,00;375311000000000,00;377127000000000,00;18115982627.42;
29/11/2023;37826100000000,00;383661000000000,00;376126000000000,00;378585000000000,00;20728546657.66;
28/11/2023;372480000000000,00;383685000000000,00;368911000000000,00;3783110000000,00;21696137014.15;
27/11/2023;374542000000000,00;375594000000000,00;36750100000000,00;372542000000000,00;19002925719.53;
26/11/2023;377968000000000,00;378203000000000,00;371627000000000,00;374791000000000,00;13744796068.31;
25/11/2023;377214000000000,00;378924000000000,00;376174000000000,00;37796800000000,00;9099571165.44;
24/11/2023;372963000000000,00;384153000000000,00;372616000000000,00;377203000000000,00;22922957822.74;
23/11/2023;374204000000000,00;37643900000000,00;369239000000000,00;372896000000000,00;14214948217.22;
22/11/2023;357566000000000,00;378570000000000,00;356710000000000,00;374323000000000,00;24397247860.33;
21/11/2023;374692000000000,00;376311000000000,00;358138000000000,00;358138000000000,00;25172163755.87;
20/11/2023;373741000000000,00;377568000000000,00;368825000000000,00;374770000000000,00;20888209067.56;
19/11/2023;365858000000000,00;375094000000000,00;364146000000000,00;37386500000000,00;12915986552.51;
18/11/2023;366254000000000,00;368393000000000,00;362333000000000,00;365857000000000,00;11886022717.42;
17/11/2023;361648000000000,00;367045000000000,00;359012000000000,00;365967000000000,00;22445028429.93;
16/11/2023;378800000000000,00;37934600000000,00;35545500000000,00;361548000000000,00;26007385365.73;
15/11/2023;355481000000000,00;379649000000000,00;353838000000000,00;378806000000000,00;27365821678.5;
14/11/2023;36491800000000,00;367534000000000,00;349485000000000,00;355376000000000,00;23857403554.48;
13/11/2023;370703000000000,00;374051000000000,00;363996000000000,00;365024000000000,00;19057712790.07;
12/11/2023;371340000000000,00;372277000000000,00;367791000000000,00;370545000000000,00;11545715998.89;
11/11/2023;37310100000000,00;374071000000000,00;367737000000000,00;371381000000000,00;13924272141.51;
10/11/2023;367023000000000,00;374938000000000,00;363628000000000,00;373140000000000,00;22711265155.03;
09/11/2023;356336000000000,00;379263000000000,00;355921000000000,00;366931000000000,00;37762672381.84;
08/11/2023;354195000000000,00;359944000000000,00;351478000000000,00;356553000000000,00;17295394917.86;
07/11/2023;350478000000000,00;358924000000000,00;345458000000000,00;354436000000000,00;18834737788.75;
06/11/2023;350448000000000,00;352860000000000,00;347654000000000,00;350374000000000,00;12693436419.5;
05/11/2023;35090000000000,00;353403000000000,00;345942000000000,00;350494000000000,00;12412743995.66;
04/11/2023;347363000000000,00;35256000000000,00;346167000000000,00;350822000000000,00;9561294263.72;
03/11/2023;34942500000000,00;34942500000000,00;341334000000000,00;347323000000000,00;17158456701.46;
02/11/2023;354416000000000,00;359198000000000,00;344016000000000,00;349382000000000,00;20998158544.23;
01/11/2023;34657300000000,00;355279000000000,00;341707000000000,00;354373000000000,00;22446272004.73;
31/10/2023;34500100000000,00;347193000000000,00;340833000000000,00;346678000000000,00;15758270810.39;
30/10/2023;345317000000000,00;348439000000000,00;3411100000000,00;345024000000000,00;17184860315.15;
29/10/2023;340894000000000,00;347433000000000,00;339476000000000,00;345385000000000,00;11160323986.4;
28/10/2023;339077000000000,00;343994000000000,00;3387480000000,00;340896000000000,00;10160330824.97;
27/10/2023;341565000000000,00;342382000000000,00;334169000000000,00;339098000000000,00;16418032871.14;
26/10/2023;345043000000000,00;348329000000000,00;337623000000000,00;341566000000000,00;19427195375.76;
25/10/2023;339160000000000,00;351338000000000,00;337091000000000,00;345028000000000,00;25254318008.32;
24/10/2023;330773000000000,00;351504000000000,00;328808000000000,00;339015000000000,00;44934999644.84;
23/10/2023;301407000000000,00;343704000000000,00;300978000000000,00;330862000000000,00;38363572311.35;
22/10/2023;299187000000000,00;30199400000000,00;297203000000000,00;29993900000000,00;10446520039.78;
21/10/2023;296834000000000,00;302875000000000,00;29481800000000,00;299184000000000,00;11541146995.56;
20/10/2023;287328000000000,00;301041000000000,00;286017000000000,00;296829000000000,00;21536125230.44;
19/10/2023;283324000000000,00;288925000000000,00;28178000000000,00;287198000000000,00;14448058194.96;
18/10/2023;284135000000000,00;288890000000000,00;281743000000000,00;283283000000000,00;12724128585.67;
17/10/2023;285221000000000,00;286188000000000,00;28110200000000,00;284157000000000,00;14872527507.52;
16/10/2023;271626000000000,00;294481000000000,00;271305000000000,00;28519500000000,00;27833876539.05;
15/10/2023;268580000000000,00;272892000000000,00;268179000000000,00;271597000000000,00;7098201979.78;
14/10/2023;268662000000000,00;269690000000000,00;268146000000000,00;268617000000000,00;5388116781.76;
13/10/2023;267529000000000,00;270927000000000,00;266863000000000,00;268624000000000,00;15165312851.42;
12/10/2023;268733000000000,00;269214000000000,00;26558300000000,00;267568000000000,00;9392909295.17;
11/10/2023;273921000000000,00;274741000000000,00;26561100000000,00;268733000000000,00;13648094333.06;
10/10/2023;275892000000000,00;277158000000000,00;27301700000000,00;273910000000000,00;9973350678.17;
09/10/2023;279345000000000,00;279895000000000,00;273026000000000,00;275837000000000,00;12007668568.18;
08/10/2023;279717000000000,00;281022000000000,00;277407000000000,00;279351000000000,00;7916875289.67;
07/10/2023;27946800000000,00;280281000000000,00;278704000000000,00;279688000000000,00;6553044316.48;
06/10/2023;274121000000000,00;282525000000000,00;272156000000000,00;279466000000000,00;13492391598.97;
05/10/2023;277986000000000,00;280919000000000,00;273756000000000,00;274159000000000,00;11877253669.95;
04/10/2023;27429100000000,00;278267000000000,00;272481000000000,00;277994000000000,00;11143355313.54;
03/10/2023;275083000000000,00;276672000000000,00;272160000000000,00;274300000000000,00;11407814186.59;
02/10/2023;279768000000000,00;284945000000000,00;273478000000000,00;27530800000000,00;19793041321.84;
01/10/2023;269674000000000,00;280472000000000,00;269651000000000,00;279838000000000,00;9503917434.43;
30/09/2023;269117000000000,00;270918000000000,00;268890000000000,00;269679000000000,00;5331172801.03;
29/09/2023;270248000000000,00;272259000000000,00;26721800000000,00;269117000000000,00;10396435377.43;
28/09/2023;26355800000000,00;272595000000000,00;263273000000000,00;270215000000000,00;14079002707.33;
27/09/2023;26209500000000,00;268178000000000,00;261115000000000,00;263527000000000,00;11718380997.24;
26/09/2023;262948000000000,00;263899000000000,00;260907000000000,00;262172000000000,00;9985498161.06;
25/09/2023;262538000000000,00;264215000000000,00;260115000000000,00;262985000000000,00;11997833256.53;
24/09/2023;265794000000000,00;267161000000000,00;26221100000000,00;262568000000000,00;8192867685.97;
23/09/2023;265786000000000,00;266342000000000,00;265205000000000,00;265794000000000,00;7404700300.94;
22/09/2023;265641000000000,00;267261000000000,00;264955000000000,00;265796000000000,00;10578746708.52;
21/09/2023;271298000000000,00;271529000000000,00;263893000000000,00;265676000000000,00;13371443707.65;
20/09/2023;272102000000000,00;273795000000000,00;268641000000000,00;271320000000000,00;13281116603.72;
19/09/2023;267609000000000,00;274888000000000,00;266816000000000,00;272111000000000,00;13807690550.44;
18/09/2023;265330000000000,00;27414700000000,00;264155000000000,00;267543000000000,00;15615339654.79;
17/09/2023;265679000000000,00;26618000000000,00;264451000000000,00;2653420000000,00;6774210669.73;
16/09/2023;266062000000000,00;267548000000000,00;264739000000000,00;265683000000000,00;7402031416.6;
15/09/2023;265338000000000,00;268405000000000,00;262407000000000,00;266087000000000,00;11479735788.3;
14/09/2023;262283000000000,00;267746000000000,00;261715000000000,00;265397000000000,00;13811359124.32;
13/09/2023;258376000000000,00;263761000000000,00;257811000000000,00;262283000000000,00;13072077070.22;
12/09/2023;251607000000000,00;264519000000000,00;251331000000000,00;258333000000000,00;18657279324.05;
11/09/2023;258317000000000,00;258839000000000,00;249303000000000,00;251627000000000,00;14600006466.65;
10/09/2023;258952000000000,00;259781000000000,00;256403000000000,00;258322000000000,00;7899553047.41;
09/09/2023;259054000000000,00;25922000000000,00;258105000000000,00;258957000000000,00;5481314132.31;
08/09/2023;262452000000000,00;26414000000000,00;256775000000000,00;259057000000000,00;10817356399.67;
07/09/2023;257483000000000,00;264093000000000,00;25608200000000,00;2624020000000,00;11088307100.27;
06/09/2023;25783900000000,00;25953000000000,00;254044000000000,00;257532000000000,00;12752705326.81;
05/09/2023;258150000000000,00;258584000000000,00;255900000000000,00;257800000000000,00;11094740039.8;
04/09/2023;259682000000000,00;260815000000000,00;256570000000000,00;258124000000000,00;10680635105.81;
03/09/2023;258695000000000,00;260871000000000,00;258170000000000,00;259696000000000,00;8962524522.99;
02/09/2023;258009000000000,00;25970300000000,00;257531000000000,00;258688000000000,00;10100387473.24;
01/09/2023;259340000000000,00;261259000000000,00;253626000000000,00;258007000000000,00;17202862221.48;
31/08/2023;273019000000000,00;274561000000000,00;257529000000000,00;259315000000000,00;20181001451.19;
30/08/2023;277261000000000,00;277602000000000,00;270692000000000,00;272973000000000,00;16343655235.34;
29/08/2023;261025000000000,00;280893000000000,00;259126000000000,00;277274000000000,00;29368391711.99;
28/08/2023;260896000000000,00;261986000000000,00;258806000000000,00;261062000000000,00;11002805166.45;
27/08/2023;260082000000000,00;261654000000000,00;259651000000000,00;260897000000000,00;6913768611.22;
26/08/2023;260472000000000,00;261074000000000,00;259839000000000,00;26008500000000,00;6034817316.31;
25/08/2023;261637000000000,00;262481000000000,00;257868000000000,00;260477000000000,00;12406045117.51;
24/08/2023;264315000000000,00;265549000000000,00;259149000000000,00;261624000000000,00;12871532023.01;
23/08/2023;26040500000000,00;267869000000000,00;258050000000000,00;264316000000000,00;16985265785.29;
22/08/2023;261307000000000,00;261355000000000,00;25520700000000,00;260317000000000,00;14503820706.42;
21/08/2023;261887000000000,00;262202000000000,00;258461000000000,00;26124100000000,00;13371557892.6;
20/08/2023;260969000000000,00;262607000000000,00;260043000000000,00;261896000000000,00;9036580419.74;
19/08/2023;260478000000000,00;262494000000000,00;258024000000000,00;260962000000000,00;10631443812.07;
18/08/2023;266361000000000,00;268082000000000,00;256689000000000,00;260496000000000,00;24026236529.35;
17/08/2023;286998000000000,00;287459000000000,00;254091000000000,00;266645000000000,00;31120851211.44;
16/08/2023;291691000000000,00;292220000000000,00;287018000000000,00;287018000000000,00;14949271904.13;
15/08/2023;29408000000000,00;294391000000000,00;290889000000000,00;291703000000000,00;12640195779.03;
14/08/2023;29283300000000,00;296603000000000,00;291241000000000,00;294084000000000,00;14013695304.04;
13/08/2023;294166000000000,00;294414000000000,00;292658000000000,00;292829000000000,00;7329897179.69;
12/08/2023;293998000000000,00;294651000000000,00;293576000000000,00;294160000000000,00;6194358007.75;
11/08/2023;29424900000000,00;295178000000000,00;292535000000000,00;293977000000000,00;10195168196.66;
10/08/2023;295640000000000,00;296886000000000,00;293544000000000,00;294296000000000,00;11865344788.64;
09/08/2023;29766700000000,00;300934000000000,00;293768000000000,00;295615000000000,00;18379521212.63;
08/08/2023;291800000000000,00;301768000000000,00;291138000000000,00;297655000000000,00;17570561357.26;
07/08/2023;290385000000000,00;292443000000000,00;287241000000000,00;291806000000000,00;13618163710.33;
06/08/2023;290437000000000,00;291608000000000,00;289638000000000,00;290419000000000,00;7269806993.78;
05/08/2023;290754000000000,00;291025000000000,00;289578000000000,00;290421000000000,00;6598366352.73;
04/08/2023;291744000000000,00;293021000000000,00;28885300000000,00;290741000000000,00;12036639987.62;
03/08/2023;291618000000000,00;293757000000000,00;289595000000000,00;29178700000000,00;12780357745.55;
02/08/2023;297041000000000,00;299880000000000,00;2894650000000,00;291520000000000,00;19212655598.47;
01/08/2023;292309000000000,00;296757000000000,00;286570000000000,00;296757000000000,00;18272392391.28;
31/07/2023;292783000000000,00;294899000000000,00;291316000000000,00;29230100000000,00;11656781981.62;
30/07/2023;293571000000000,00;29443200000000,00;290595000000000,00;29275300000000,00;8678454526.64;
29/07/2023;293194000000000,00;293968000000000,00;292642000000000,00;293569000000000,00;6481775958.74;
28/07/2023;292122000000000,00;295215000000000,00;291258000000000,00;293192000000000,00;11218474951.63;
27/07/2023;293538000000000,00;295610000000000,00;290994000000000,00;292107000000000,00;10770779216.98;
26/07/2023;292258000000000,00;296756000000000,00;291139000000000,00;293550000000000,00;13497554655.35;
25/07/2023;291790000000000,00;29353200000000,00;290624000000000,00;29227400000000,00;10266772792.7;
24/07/2023;300817000000000,00;300934000000000,00;289343000000000,00;291769000000000,00;15395817395.41;
23/07/2023;297901000000000,00;303306000000000,00;297415000000000,00;300845000000000,00;9220145049.89;
22/07/2023;299087000000000,00;299916000000000,00;296641000000000,00;297718000000000,00;7873300597.52;
21/07/2023;298051000000000,00;300460000000000,00;297339000000000,00;29908700000000,00;10972789817.7;
20/07/2023;299153000000000,00;301955000000000,00;29638100000000,00;297920000000000,00;14655207120.53;
19/07/2023;2986200000000,00;301842000000000,00;297943000000000,00;299139000000000,00;12128602811.7;
18/07/2023;301471000000000,00;302337000000000,00;29556400000000,00;298566000000000,00;13138897269.16;
17/07/2023;30249600000000,00;303364000000,00;296858000000000,00;301459000000000,00;13240156074.07;
16/07/2023;302975000000000,00;304376000000000,00;3008970000000,00;302491000000000,00;8516564469.72;
15/07/2023;303318000000000,00;304078000000000,00;302635000000000,00;30295800000000,00;8011667755.87;
14/07/2023;314747000000000,00;315823000000000,00;299664000000000,00;303341000000000,00;20917902659.76;
13/07/2023;303875000000000,00;318145000000000,00;302684000000000,00;314760000000000,00;23686079547.52;
12/07/2023;306222000000000,00;309600000000000,00;302288000000000,00;303916000000000,00;14805659716.84;
11/07/2023;304176000000000,00;307883000000000,00;303581000000000,00;306210000000000,00;12151839151.9;
10/07/2023;301724000000000,00;310261000000000,00;299854000000000,00;304145000000000,00;14828209155.42;
09/07/2023;302916000000000,00;304276000000000,00;300856000000000,00;301712000000000,00;7903327692.27;
08/07/2023;303469000000000,00;30374400000000,00;300802000000000,00;30292500000000,00;7509378699.36;
07/07/2023;299080000000000,00;304346000000000,00;297773000000000,00;303423000000000,00;13384770154.9;
06/07/2023;305072000000000,00;31460100000000,00;298922000000000,00;299093000000000,00;21129219508.8;
05/07/2023;307787000000000,00;308773000000000,00;30225600000000,00;3051420000000,00;12481622279.55;
04/07/2023;311569000000000,00;313252000000000,00;306594000000000,00;307776000000000,00;12810828427.35;
03/07/2023;306245000000000,00;313756000000000,00;305865000000000,00;311564000000000,00;15271884873.11;
02/07/2023;305873000000000,00;307661000000000,00;30264000000000,00;306208000000000,00;10533418042.02;
01/07/2023;304718000000000,00;306413000000000,00;303289000000000,00;305901000000000,00;9086606733,00;
30/06/2023;304414000000000,00;312569000000000,00;296003000000000,00;304773000000000,00;26387306196.78;
29/06/2023;300862000000000,00;307963000000000,00;300572000000000,00;304454000000000,00;13180860821.04;
28/06/2023;306966000000000,00;307033000000000,00;299218000000000,00;300862000000000,00;14571500779.44;
27/06/2023;302743000000000,00;310068000000000,00;302367000000000,00;30688200000000,00;16428827943.78;
26/06/2023;30480500000000,00;306360000000000,00;299557000000000,00;302711000000000,00;16493186997.21;
25/06/2023;305452000000000,00;310413000000000,00;303279000000000,00;304803000000000,00;12703464114.44;
24/06/2023;30708700000000,00;308041000000000,00;302901000000000,00;305487000000000,00;12147822495.52;
23/06/2023;298964000000000,00;313895000000000,00;298452000000000,00;306955000000000,00;24115570084.62;
22/06/2023;299959000000000,00;304960000000000,00;296792000000000,00;29912300000000,00;20653160490.91;
21/06/2023;283113000000000,00;307373000000000,00;282834000000000,00;30027300000000,00;33346760979.13;
20/06/2023;268417000000000,00;283890000000000,00;266688000000000,00;283275000000000,00;22211859146.73;
19/06/2023;263354000000000,00;269846000000000,00;263128000000000,00;268510000000000,00;12826986222.15;
18/06/2023;265105000000000,00;26675900000000,00;263259000000000,00;26336200000000,00;9565695128.64;
17/06/2023;263287000000000,00;267694000000000,00;261745000000000,00;265107000000000,00;11090276850.25;
16/06/2023;255753000000000,00;264632000000000,00;252454000000000,00;263275000000000,00;16324646965.41;
15/06/2023;25121700000000,00;257353000000000,00;247972000000000,00;255764000000000,00;15837384409.1;
14/06/2023;259203000000000,00;260418000000000,00;249022000000000,00;251247000000000,00;14265717765.8;
13/06/2023;259029000000000,00;263764000000000,00;257284000000000,00;259187000000000,00;14143474486.27;
12/06/2023;259343000000000,00;260879000000000,00;256752000000000,00;25902500000000,00;11677889997.4;
11/06/2023;258540000000000,00;262034000000000,00;256690000000000,00;259402000000000,00;10732609602.85;
10/06/2023;264818000000000,00;265310000000000,00;255018000000000,00;258512000000000,00;19872933188.93;
09/06/2023;265059000000000,00;267703000000000,00;263393000000000,00;264804000000000,00;11015551640.28;
08/06/2023;263477000000000,00;267975000000000,00;262467000000000,00;265082000000000,00;11904824295.26;
07/06/2023;272356000000000,00;273322000000000,00;261470000000000,00;263460000000000,00;19530045081.91;
06/06/2023;257321000000000,00;273138000000000,00;254349000000000,00;272388000000000,00;21929670692.82;
05/06/2023;271231000000000,00;271300000000000,00;254452000000000,00;257601000000000,00;21513292646.48;
04/06/2023;270751000000000,00;274070000000000,00;269682000000000,00;271191000000000,00;9360912318.14;
03/06/2023;27252300000000,00;273171000000000,00;269580000000000,00;270751000000000,00;8385597470.09;
02/06/2023;268246000000000,00;273039000000000,00;265746000000000,00;272496000000000,00;14837414999.85;
01/06/2023;272184000000000,00;273461000000000,00;266717000000000,00;268200000000000,00;14678970414.58;
31/05/2023;277005000000000,00;278317000000000,00;268665000000000,00;272197000000000,00;15656371534.37;
30/05/2023;277451000000000,00;280448000000000,00;275885000000000,00;277023000000000,00;13251081851.39;
29/05/2023;280756000000000,00;284320000000000,00;275639000000000,00;27745900000000,00;15181308983.6;
28/05/2023;2687120000000,00;28193400000000,00;268028000000000,00;280856000000000,00;14545229578.02;
27/05/2023;267202000000000,00;26888900000000,00;266211000000000,00;268684000000000,00;7892015141.24;
26/05/2023;264742000000000,00;26916700000000,00;263439000000000,00;267193000000000,00;12711619225.45;
25/05/2023;263295000000000,00;265915000000000,00;258906000000000,00;264762000000000,00;13851122696.86;
24/05/2023;272246000000000,00;272246000000000,00;26106600000000,00;263348000000000,00;16299104428.23;
23/05/2023;268560000000000,00;274347000000000,00;268162000000000,00;272257000000000,00;13697203142.64;
22/05/2023;267499000000000,00;270457000000000,00;265497000000000,00;268513000000000,00;11056770492.11;
21/05/2023;271184000000000,00;27265900000000,00;267069000000000,00;267538000000000,00;8647416920.95;
20/05/2023;268888000000000,00;271552000000000,00;268433000000000,00;271296000000000,00;7044911360.48;
19/05/2023;268268000000000,00;271286000000000,00;267002000000000,00;268901000000000,00;11258983300.89;
18/05/2023;27401700000000,00;274665000000000,00;264151000000000,00;26832200000000,00;15222938600.41;
17/05/2023;270355000000000,00;274659000000000,00;26600100000000,00;273988000000000,00;15140006925.18;
16/05/2023;271715000000000,00;272993000000000,00;268789000000000,00;27036700000000,00;12732238815.9;
15/05/2023;269314000000000,00;276463000000000,00;267661000000000,00;271927000000000,00;14413231792.03;
14/05/2023;267890000000000,00;271510000000000,00;266614000000000,00;269306000000000,00;10014858959.48;
13/05/2023;268078000000000,00;270305000000000,00;267109000000000,00;267841000000000,00;9999171605.08;
12/05/2023;269877000000000,00;270556000000000,00;25878400000000,00;268050000000000,00;19313599897.31;
11/05/2023;276211000000000,00;276219000000000,00;267818000000000,00;270008000000000,00;16724343943.18;
10/05/2023;276546000000000,00;283227000000000,00;268837000000000,00;276218000000000,00;20656025025.55;
09/05/2023;276951000000000,00;278214000000000,00;273756000000000,00;27658800000000,00;14128593255.78;
08/05/2023;284505000000000,00;286633000000000,00;273101000000000,00;276943000000000,00;19122903752.39;
07/05/2023;289016000000000,00;291575000000000,00;284414000000000,00;284550000000000,00;11301355486.45;
06/05/2023;29538900000000,00;298201000000000,00;284690000000000,00;289046000000000,00;15913866714.47;
05/05/2023;288515000000000,00;296689000000000,00;288455000000000,00;29534400000000,00;17936566518.34;
04/05/2023;290313000000000,00;293532000000000,00;286940000000000,00;288477000000000,00;15548678513.55;
03/05/2023;28680500000000,00;292595000000000,00;281784000000000,00;290063000000000,00;19122972518.31;
02/05/2023;28087200000000,00;288813000000000,00;279241000000000,00;286805000000000,00;16432924526.63;
01/05/2023;292271000000000,00;293299000000000,00;276808000000000,00;280916000000000,00;18655599976.36;
30/04/2023;292455000000000,00;299520000000000,00;291140000000000,00;292688000000000,00;14652199272.27;
29/04/2023;293366000000000,00;294525000000000,00;290880000000000,00;292485000000000,00;10662634332.91;
28/04/2023;294810000000000,00;295728000000000,00;289296000000000,00;29340300000000,00;17544464887.25;
27/04/2023;284285000000000,00;298715000000000,00;284029000000000,00;294738000000000,00;27153445027.31;
26/04/2023;283001000000000,00;299958000000000,00;273245000000000,00;284227000000000,00;31854242019.49;
25/04/2023;275149000000000,00;283711000000000,00;272079000000000,00;283076000000000,00;17733373139.17;
24/04/2023;275917000000000,00;279800000000000,00;270708000000000,00;275253000000000,00;17703288330.24;
23/04/2023;278161000000000,00;278202000000000,00;274003000000000,00;275914000000000,00;12785446832.04;
22/04/2023;272659000000000,00;278721000000000,00;271696000000000,00;278175000000000,00;13125734602.38;
21/04/2023;282492000000000,00;283500000000000,00;271774000000000,00;272769000000000,00;20759504329.87;
20/04/2023;288237000000000,00;290764000000000,00;280373000000000,00;282460000000000,00;21340360359.79;
19/04/2023;303942000000000,00;304111000000000,00;286699000000000,00;288227000000000,00;24571565420.76;
18/04/2023;294491000000000,00;304703000000000,00;291548000000000,00;303976000000000,00;19480529496.02;
17/04/2023;303171000000000,00;303192000000000,00;292754000000000,00;294450000000000,00;17872186762.03;
16/04/2023;303160000000000,00;305555000000000,00;301578000000000,00;303154000000000,00;12854816416.5;
15/04/2023;304907000000000,00;306017000000000,00;30245900000000,00;303185000000000,00;11940685377.62;
14/04/2023;304096000000000,00;310056000000000,00;30044500000000,00;304857000000000,00;22659995079.31;
13/04/2023;298927000000000,00;305398000000000,00;298786000000000,00;303991000000000,00;17487721001.39;
12/04/2023;302316000000000,00;30462500000000,00;297256000000000,00;30139100000000,00;18651929926.37;
11/04/2023;29653700000000,00;305091000000000,00;296093000000000,00;302351000000000,00;20121259843.07;
10/04/2023;283360000000000,00;2977150000000,00;281893000000000,00;296530000000000,00;19282400094.3;
09/04/2023;279524000000000,00;285328000000000,00;278285000000000,00;283331000000000,00;12175322950.95;
08/04/2023;279205000000000,00;281599000000000,00;27883400000000,00;279478000000000,00;9373255556,00;
07/04/2023;280390000000000,00;281116000000000,00;277940000000000,00;279259000000000,00;10861680497.27;
06/04/2023;281752000000000,00;281784000000000,00;27738800000000,00;280441000000000,00;13837809380.28;
05/04/2023;28169700000000,00;287392000000000,00;278438000000000,00;281780000000000,00;17052315986.14;
04/04/2023;277953000000000,00;284337000000000,00;276813000000000,00;281681000000000,00;15284538858.55;
03/04/2023;281831000000000,00;284756000000000,00;272767000000000,00;277902000000000,00;19556501326.93;
02/04/2023;284628000000000,00;285190000000000,00;278841000000000,00;281993000000000,00;12284641999.34;
01/04/2023;284733000000000,00;288025000000000,00;282972000000000,00;284110000000000,00;10876469900.68;
31/03/2023;280323000000000,00;286399000000000,00;275837000000000,00;284785000000000,00;19001327597.88;
30/03/2023;28350100000000,00;291599000000000,00;277202000000000,00;280336000000000,00;22435349950.56;
29/03/2023;272670000000000,00;286195000000000,00;272597000000000,00;28348400000000,00;20684945905.97;
28/03/2023;271329000000000,00;274607000000000,00;266778000000000,00;272681000000000,00;17783600384.84;
27/03/2023;279941000000000,00;280379000000000,00;266067000000000,00;271399000000000,00;18188895177.73;
26/03/2023;27495500000000,00;281781000000000,00;274450000000000,00;279943000000000,00;13878363191.96;
25/03/2023;274873000000000,00;2779180000000,00;271962000000000,00;274947000000000,00;13383005987.37;
24/03/2023;283241000000000,00;283884000000000,00;270393000000000,00;274933000000000,00;25980310960.02;
23/03/2023;273020000000000,00;287298000000000,00;271834000000000,00;283340000000000,00;24220433689.12;
22/03/2023;281587000000000,00;288033000000000,00;267600000000000,00;273074000000000,00;33382021889.86;
21/03/2023;277684000000000,00;284396000000000,00;274396000000000,00;281758000000000,00;36102192830.48;
20/03/2023;280416000000000,00;285277000000000,00;272429000000000,00;277672000000000,00;44774027663.55;
19/03/2023;269695000000000,00;284406000000000,00;269077000000000,00;280387000000000,00;37769448858.69;
18/03/2023;274481000000000,00;277260000000000,00;266363000000000,00;269659000000000,00;35723036817.12;
17/03/2023;2505510000000,00;277878000000000,00;249552000000000,00;274239000000000,00;50730261335.05;
16/03/2023;243735000000000,00;251903000000000,00;242251000000000,00;25052800000000,00;33866061746.62;
15/03/2023;24770900000000,00;252406000000000,00;23964900000000,00;243760000000000,00;43655701450.2;
14/03/2023;242018000000000,00;265147000000000,00;240812000000000,00;247461000000000,00;54622230163.97;
13/03/2023;221564000000000,00;245508000000000,00;2191820000000,00;241975000000000,00;49466362688.47;
12/03/2023;206280000000000,00;221850000000000,00;204488000000000,00;22163900000000,00;29279035521.01;
11/03/2023;201879000000000,00;207925000000000,00;200687000000000,00;206324000000000,00;30180288175.61;
10/03/2023;203670000000000,00;20370600000000,00;196283000000000,00;201872000000000,00;39578257695.31;
09/03/2023;217201000000000,00;218027000000000,00;202103000000000,00;203630000000000,00;30364664170.83;
08/03/2023;222164000000000,00;222689000000000,00;217081000000000,00;217181000000000,00;22536575684.49;
07/03/2023;224283000000000,00;225274000000000,00;220113000000000,00;222198000000000,00;22765452203.97;
06/03/2023;224368000000000,00;225843000000000,00;223313000000000,00;224298000000000,00;17353192895.19;
05/03/2023;223541000000000,00;22613700000000,00;223071000000000,00;224355000000000,00;13317001732.58;
04/03/2023;223629000000000,00;224052000000000,00;221990000000000,00;223534000000000,00;11166012913.03;
03/03/2023;234766000000000,00;234793000000000,00;222132000000000,00;223627000000000,00;26062404610.39;
02/03/2023;236470000000000,00;237391000000000,00;232450000000000,00;234755000000000,00;20386398516.25;
01/03/2023;231509000000000,00;238806000000000,00;230886000000000,00;23646500000000,00;24662841199.56;
28/02/2023;235218000000000,00;235854000000000,00;230777000000000,00;231474000000000,00;20535363433.98;
27/02/2023;235615000000000,00;238579000000000,00;232059000000000,00;23522900000000,00;22660763494.22;
26/02/2023;231742000000000,00;236544000000000,00;230842000000000,00;235612000000000,00;16644534841.91;
25/02/2023;232001000000000,00;232102000000000,00;228616000000000,00;231754000000000,00;16100721565.07;
24/02/2023;239460000000000,00;241037000000000,00;23007100000000,00;231981000000000,00;26811744927.57;
23/02/2023;241907000000000,00;245721000000000,00;236939000000000,00;23947500000000,00;30476264066,00;
22/02/2023;244374000000000,00;244723000000000,00;236443000000000,00;241888000000000,00;30199996780.9;
21/02/2023;248330000000000,00;25126900000000,00;242004000000000,00;24436400000000,00;31252098713.68;
20/02/2023;243366000000000,00;250205000000000,00;239279000000000,00;248291000000000,00;28987376572.9;
19/02/2023;246400000000000,00;250931000000000,00;243276000000000,00;243276000000000,00;25555105669.92;
